"x","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000065000",-14.514409620632,26.8301681518901,-1.13463302854915,0.271628116324707,0.451894163705614,-4.58611872262466
"ENSG00000110628",19.5514911828267,45.3077968741477,1.13460390377545,0.271640001469837,0.451894163705614,-4.5861211102052
"ENSG00000223528",2.36687535156549,1.64835166401008,1.13450871309249,0.271678849279574,0.451898959650231,-4.58612891339775
"ENSG00000180875",13.1078476038575,9.02284835905849,1.1344141975013,0.271717425669286,0.451903302916556,-4.5861366607712
"ENSG00000006744",71.8958805600557,199.386541995217,1.13416979419082,0.271817197383996,0.452009407772619,-4.58615669211795
"ENSG00000223773",7.37595905807183,9.96542327741014,1.13406229132195,0.271861091445909,0.452022576950887,-4.586165502065
"ENSG00000271204",-7.46606516099296,8.08096787431541,-1.1338278359737,0.271956839245893,0.452111823888882,-4.58618471372812
"ENSG00000130706",31.2460338328483,172.892804162523,1.13375465298029,0.271986731140156,0.452111823888882,-4.58619070986327
"ENSG00000138433",-26.8656528036049,78.533332279956,-1.13355639007755,0.272067724712035,0.452186635053799,-4.58620695278856
"ENSG00000002746",-2.93741523756036,2.07730977285147,-1.13342322327195,0.272122135552421,0.452217250789072,-4.58621786145853
"ENSG00000176731",6.81223744703924,16.1449377257081,1.13326304561448,0.272187593518551,0.452266214303172,-4.58623098152939
"ENSG00000182481",-28.7895876612244,64.8726529688623,-1.13279765178733,0.272377847092381,0.452522497516298,-4.58626909391748
"ENSG00000177565",16.7883729274946,37.6687669151542,1.13207365215628,0.272674015515764,0.45292567439039,-4.58632836121632
"ENSG00000170949",-10.6752282755507,24.4076484612163,-1.13202820047389,0.272692616535081,0.45292567439039,-4.5863320809985
"ENSG00000156802",-6.54494801692884,8.6409444056176,-1.13174039801572,0.27281042106309,0.453061451316116,-4.586355632289
"ENSG00000269378",-0.849997986240912,0.749467711371495,-1.13124954329213,0.27301142704683,0.45333519898684,-4.58639578940721
"ENSG00000163681",18.4972374962941,43.2520889967244,1.1310426120862,0.273096198747616,0.45333519898684,-4.58641271470616
"ENSG00000144891",5.14601664946924,3.55762316076119,1.13100897678501,0.273109979675077,0.45333519898684,-4.58641546558503
"ENSG00000101974",3.80944164090733,4.26574606760033,1.13093307545956,0.273141079575063,0.45333519898684,-4.58642167298779
"ENSG00000130244",8.44755623853361,10.309682652836,1.13089750802863,0.273155653921955,0.45333519898684,-4.58642458167624
"ENSG00000161970",11.3782417963296,56.5244393441482,1.13026924550279,0.273413190175007,0.453702685492468,-4.58647594952795
"ENSG00000159579",-13.8173936646054,30.0902461779828,-1.13001036103247,0.273519364079456,0.453818936967961,-4.58649711022375
"ENSG00000233223",5.3336709557457,6.57749647392518,1.12975752508011,0.273623086908878,0.453931091498555,-4.58651777305749
"ENSG00000137492",-2.71770117910624,3.88770271908418,-1.12955990201437,0.273704179665109,0.454005678876844,-4.58653392127148
"ENSG00000148606",-28.5219002044663,39.1446576753487,-1.12907286404337,0.273904107259697,0.454277337343994,-4.58657370926893
"ENSG00000158158",-7.92002284461977,7.38035900078266,-1.12860805825201,0.274095009685281,0.454533957594768,-4.5866116691654
"ENSG00000197124",5.98287987109396,5.52148140647375,1.12842182728147,0.274171525126121,0.454542930601064,-4.5866268750776
"ENSG00000198892",4.66983244028189,3.76523547107783,1.12841879460699,0.274172771271426,0.454542930601064,-4.58662712268256
"ENSG00000148719",21.4410955932688,43.5890054063074,1.12808204274509,0.274311170908572,0.454688873343309,-4.5866546139673
"ENSG00000100664",49.6929887839751,328.124114991765,1.12802851338909,0.274333175393205,0.454688873343309,-4.58665898336228
"ENSG00000224550",1.91298938132334,5.73634783396907,1.12792090765448,0.274377413191437,0.454702215345608,-4.586667766338
"ENSG00000123374",-8.30582849986145,13.6911041974236,-1.12742071946367,0.274583115063398,0.454983099139074,-4.58670858444336
"ENSG00000076604",4.95929339213472,3.6342053364368,1.12728878232253,0.274637393138357,0.455013033331153,-4.58671934899899
"ENSG00000135624",-64.0413380411793,334.519530755616,-1.12716303761989,0.274689131091633,0.455038751768802,-4.58672960745223
"ENSG00000180787",12.9999921760884,9.2390853163013,1.12695060834075,0.274776552040115,0.455041332377738,-4.58674693584112
"ENSG00000116459",-47.4526610053063,282.22194360328,-1.12689649188445,0.274798825864518,0.455041332377738,-4.58675134986851
"ENSG00000181991",-20.0860540777638,76.4666132190774,-1.12689525767179,0.274799333870455,0.455041332377738,-4.58675145053565
"ENSG00000065308",-10.3806000771609,19.3146969687835,-1.12661195695875,0.274915959794025,0.455174467625763,-4.58677455546797
"ENSG00000174749",3.23794575133678,2.71283112121974,1.12648924542341,0.274966487634958,0.455197315855805,-4.58678456201645
"ENSG00000177169",11.3582388901946,14.208082681391,1.12640248962109,0.275002214457733,0.455197315855805,-4.58679163605551
"ENSG00000110917",-26.4301695335474,56.1180913936636,-1.12600196046394,0.275167200611461,0.455359171534319,-4.58682428982109
"ENSG00000198538",-7.19711072334293,8.97655860014697,-1.12590040687842,0.275209044271214,0.455359171534319,-4.58683256776471
"ENSG00000148291",19.7848616846454,48.3276435917435,1.12578497233138,0.275256613105323,0.455359171534319,-4.58684197651431
"ENSG00000158042",21.6645851699944,44.7053961006641,1.12570583591691,0.27528922754859,0.455359171534319,-4.58684842628967
"ENSG00000065183",-16.2721460045499,22.2326219580235,-1.12566098730685,0.275307712251279,0.455359171534319,-4.58685208139112
"ENSG00000142186",25.4686445703871,56.2368729549595,1.1255839784168,0.2753394542093,0.455359171534319,-4.58685835725972
"ENSG00000070759",24.0465575973606,23.688754048824,1.1255494682341,0.275353679691027,0.455359171534319,-4.58686116957656
"ENSG00000165501",-4.77020868425068,6.38027492236257,-1.12530668814311,0.275453771747492,0.455452189284105,-4.58688095249218
"ENSG00000162994",1.72472042835509,2.13987242217452,1.12523720586179,0.275482422487799,0.455452189284105,-4.58688661366631
"ENSG00000115828",31.8903781432215,161.566592936729,1.12458096306911,0.275753130525539,0.455839769116353,-4.58694006922385
"ENSG00000168283",-4.9648397014881,6.70010831037586,-1.12441007200002,0.275823657484749,0.455896376781882,-4.58695398568933
"ENSG00000168175",-49.5994793772799,131.629223133342,-1.12399609022004,0.275994563690542,0.456118860025209,-4.58698769165706
"ENSG00000166436",14.3454902302779,12.9210165846234,1.12342950342044,0.276228597749304,0.456445598463967,-4.58703380760107
"ENSG00000161526",-31.6668362843962,116.084416232985,-1.12326446254755,0.276296797086601,0.456498258434338,-4.58704723744469
"ENSG00000120306",34.4100669242561,109.292034878747,1.12308859110053,0.276369485633532,0.456545426528842,-4.5870615469868
"ENSG00000198276",-25.4411148028111,51.6513926848137,-1.12301957285044,0.276398015089924,0.456545426528842,-4.58706716210764
"ENSG00000173599",7.49084644612684,7.49299566574426,1.12287667742953,0.276457089423527,0.456582982203814,-4.5870787868404
"ENSG00000152700",-16.1741012580713,53.5562954256514,-1.12257168474661,0.276583207589266,0.456731239763323,-4.58710359471809
"ENSG00000169116",11.7267284917401,10.5858926892311,1.12228227043245,0.276702923298714,0.456868887154841,-4.58712713082359
"ENSG00000144366",4.82443070742314,4.81410217781004,1.12215435758186,0.276755846441972,0.456896230527313,-4.5871375316693
"ENSG00000104689",-18.7604018237853,34.6915742526583,-1.12201168023466,0.276814887144205,0.456933664866913,-4.58714913200379
"ENSG00000218739",14.2615230181838,43.5990786704095,1.1216087977284,0.276981652564639,0.457127712268705,-4.58718188230208
"ENSG00000076513",16.7395042508954,26.7982382180941,1.12154430121489,0.277008356552615,0.457127712268705,-4.58718712440687
"ENSG00000124588",28.6610018381088,123.979787034762,1.12143673853185,0.277052895797131,0.457127712268705,-4.58719586631567
"ENSG00000100461",-32.9977310009032,69.0171892592031,-1.12123131684737,0.277137970940142,0.457127712268705,-4.58721255975346
"ENSG00000142002",-11.436958066262,17.2387333133612,-1.1212057337915,0.277148567485574,0.457127712268705,-4.5872146385816
"ENSG00000145016",-32.8923831468896,61.0550261959554,-1.12120051495512,0.277150729173338,0.457127712268705,-4.5872150626495
"ENSG00000086544",16.8364683700884,18.1691848441823,1.12108019783505,0.277200569038712,0.457149908120674,-4.58722483887109
"ENSG00000152556",22.8124582458397,32.0044724031519,1.12081289284196,0.277311320531394,0.457272538382804,-4.58724655561625
"ENSG00000180543",8.32282874826041,5.74319426364419,1.12062955330448,0.277387301854023,0.457325183077582,-4.58726144849779
"ENSG00000145425",3.56715779111514,3.84945275686808,1.12056021858579,0.27741604022422,0.457325183077582,-4.58726708016358
"ENSG00000226419",-1.8558693528942,1.86068030039343,-1.11973762119553,0.277757164626359,0.457824727227262,-4.58733387525984
"ENSG00000179750",-1.8900099756816,1.65501440079148,-1.11965380591825,0.277791939544819,0.457824727227262,-4.5873406790265
"ENSG00000065485",13.6546012336876,15.2934915638224,1.11941683081769,0.277890277823189,0.457873895643158,-4.58735991359927
"ENSG00000269044",8.22448202761972,12.2783453400537,1.1194062864423,0.277894654052903,0.457873895643158,-4.58736076938469
"ENSG00000004487",16.6131727395433,20.3657606646274,1.11890809038963,0.2781014783413,0.458103711339636,-4.58740119630778
"ENSG00000213865",-4.27759856869565,5.07630450214959,-1.11889466808457,0.278107052136788,0.458103711339636,-4.58740228529668
"ENSG00000116678",12.4860714238425,17.750593145395,1.11824842596017,0.278375510736338,0.458485816280257,-4.58745470518363
"ENSG00000281649",-10.7032833944068,19.0239401654244,-1.11755925855354,0.278662012155515,0.458897533779036,-4.58751058204669
"ENSG00000226145",10.9603349180204,7.54787344177848,1.11740226178619,0.27872730948603,0.458944914649714,-4.58752330755903
"ENSG00000155085",7.12364721881553,10.019971075841,1.11715592009017,0.278829789512181,0.458991604677375,-4.58754327231322
"ENSG00000125746",14.7570238116134,27.3389941287176,1.11712638889052,0.278842076585269,0.458991604677375,-4.58754566544762
"ENSG00000100364",8.81940838819893,17.8994662149182,1.11707068728852,0.278865253490416,0.458991604677375,-4.58755017923725
"ENSG00000105186",-20.5944829466342,48.6949438606177,-1.11661108691817,0.279056543145432,0.459246295300898,-4.58758741662266
"ENSG00000154127",-15.7154668287562,26.7015819208276,-1.1159443860644,0.279334202083921,0.459591187059383,-4.58764141319505
"ENSG00000142089",209.214087953815,683.318189089177,1.11592966047847,0.279340337107588,0.459591187059383,-4.58764260555865
"ENSG00000186666",-3.84868896495879,7.40432244028281,-1.11584443845996,0.27937584454911,0.459591187059383,-4.58764950594499
"ENSG00000100628",-19.438477670729,19.5911265727969,-1.11554622603735,0.279500119900386,0.459735437432694,-4.5876736489627
"ENSG00000258427",-1.44967006591806,3.84998720254806,-1.11516941945706,0.279657206505681,0.459888924710225,-4.58770414799687
"ENSG00000185033",13.6530217824399,21.7129389812435,1.11513316183363,0.279672325355681,0.459888924710225,-4.58770708231246
"ENSG00000162408",10.2082611016875,13.023989968182,1.11505903681516,0.279703236182693,0.459888924710225,-4.58771308099985
"ENSG00000164346",7.59385921601743,18.4218342772616,1.11479019893886,0.279815365258127,0.460013092302547,-4.58773483463967
"ENSG00000136897",-15.2146360807049,42.0516419243204,-1.11428713466653,0.28002527651076,0.46028392357243,-4.58777553071326
"ENSG00000176022",-10.0818371851693,8.77256840109538,-1.11421982782393,0.280053370132211,0.46028392357243,-4.58778097455048
"ENSG00000146083",-6.23364640823619,12.7007657955552,-1.11364193669453,0.280294665309879,0.460620254985434,-4.58782770477479
"ENSG00000267480",1.70758290699305,1.6122553929665,1.11335908266364,0.280412825317883,0.460754171586138,-4.58785057069288
"ENSG00000226950",18.3870699951702,64.1903048642468,1.11314338275033,0.28050295692645,0.460842004939963,-4.58786800495114
"ENSG00000130590",24.2514606068564,31.3432884791832,1.11266905105797,0.280701234674461,0.461107466817179,-4.58790633460415
"ENSG00000135972",-16.3915628749668,40.7024951339547,-1.11253751880141,0.280756235430919,0.461137529175098,-4.58791696125735
"ENSG00000104447",9.2683201886976,18.8011434658884,1.11220316243258,0.280896083710975,0.461306926131015,-4.5879439700859
"ENSG00000170085",12.5032903573163,10.2804843517633,1.11157156468404,0.281160396676262,0.46168065659138,-4.58799497305672
"ENSG00000185085",-22.4483504777757,36.6924987226329,-1.11139203342154,0.281235560929802,0.461743737499408,-4.58800946665788
"ENSG00000149428",-14.9187792915755,37.6016092133471,-1.11105378047242,0.281377217350256,0.461871361351367,-4.58803676913262
"ENSG00000177697",5.80885097842473,8.25318720750509,1.11103087862871,0.281386810278131,0.461871361351367,-4.58803861745612
"ENSG00000124222",14.956289757878,37.8805721481074,1.1106249849975,0.28155686752158,0.462088825153471,-4.58807137089941
"ENSG00000127870",-18.5853584352042,53.253554402957,-1.11053912991491,0.281592847926791,0.462088825153471,-4.58807829779566
"ENSG00000164574",-20.4277070994121,22.4637518970108,-1.11043285991038,0.281637388571607,0.462101565343724,-4.58808687123764
"ENSG00000156232",3.95305868493599,4.34904058260416,1.11023355019386,0.281720938686179,0.462178299333052,-4.58810294909567
"ENSG00000242193",7.38031217351783,9.03859599322931,1.10956126748219,0.282002892553393,0.462580462785037,-4.58815716464146
"ENSG00000185129",9.12435640649415,13.0675250074838,1.1093387502954,0.282096261541984,0.462673218414701,-4.58817510388575
"ENSG00000164244",-18.0657190356942,63.8743065179247,-1.1089580580701,0.282256054132648,0.462874878644835,-4.5882057888782
"ENSG00000081692",5.27796789601699,4.73355142627749,1.10868506401374,0.282370682295091,0.462977851474807,-4.58822778819432
"ENSG00000228106",-3.26347367616903,4.04066037681276,-1.10863301996353,0.28239253909295,0.462977851474807,-4.58823198172005
"ENSG00000100311",-3.69563582263638,4.07462363614062,-1.10843445663477,0.282475940637521,0.463054167529087,-4.58824797989475
"ENSG00000155252",13.1175277675712,16.6797767475945,1.10809019675954,0.282620581343198,0.463230838061216,-4.5882757116902
"ENSG00000140563",-7.69672008770244,9.63337091231586,-1.10737300621376,0.282922083901466,0.463664274124178,-4.58833346408304
"ENSG00000168734",26.5853745244056,60.5073165393559,1.10728564446585,0.282958826421345,0.463664274124178,-4.58834049704563
"ENSG00000006757",27.4875519042489,30.162224303108,1.10700076261977,0.283078666154129,0.463800161719472,-4.58836342825424
"ENSG00000162402",-8.42121444895701,13.8090447161289,-1.10683365150752,0.283148981278361,0.46384821090524,-4.5883768775924
"ENSG00000163882",19.7903390818339,43.6966824819408,1.10675560649166,0.283181824580509,0.46384821090524,-4.58838315824297
"ENSG00000198301",-24.8714102845209,72.47258112714,-1.10620704020175,0.283412754154086,0.464165961411116,-4.58842729457185
"ENSG00000101849",-13.3524404270843,33.7149799828332,-1.10594837214547,0.283521693525485,0.464283862784793,-4.58844810067949
"ENSG00000152952",4.21349630703079,5.28344024401545,1.10578516701398,0.283590444047329,0.464335930343327,-4.58846122629279
"ENSG00000106460",13.5377891581665,26.6836022257043,1.10546277631413,0.283726287878651,0.464497825041726,-4.58848714997134
"ENSG00000011143",15.8113367738453,22.8863146351523,1.10469300212552,0.284050836556127,0.464968572345978,-4.58854902510777
"ENSG00000101888",-13.82973601086,27.7568565217494,-1.10450475337565,0.284130246659884,0.465037976980779,-4.58856415177812
"ENSG00000165115",9.11418647846332,10.1717265255556,1.10422784114694,0.284247087875354,0.465076747829898,-4.58858639945113
"ENSG00000164142",13.1768319105496,9.10018267121143,1.10419620110268,0.284260440423279,0.465076747829898,-4.58858894120739
"ENSG00000085415",-14.8073161840944,37.0257239345105,-1.10418545392082,0.284264975991533,0.465076747829898,-4.58858980455393
"ENSG00000111196",6.9492610332362,15.5325410248408,1.10406382441288,0.284316310266334,0.465100174260707,-4.58859957489929
"ENSG00000187010",-2.05742237711209,2.41731148304222,-1.10338172981944,0.284604317591142,0.465510706916519,-4.58865435169513
"ENSG00000196526",16.6673352791784,15.954137163658,1.10305885336672,0.284740723548945,0.465607389397041,-4.588680271968
